"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Attendance","HS","AS","HST","AST","HHW","AHW","HC","AC","HF","AF","HO","AO","HY","AY","HR","AR"
"D2","11/05/08","Offenbach","Hoffenheim",1,1,"D",0,0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","11/05/08","St Pauli","Aachen",0,2,"A",0,2,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","11/05/08","Wehen","Paderborn",1,1,"D",1,0,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Aachen","Koblenz",1,3,"A",0,0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Augsburg","CZ Jena",1,1,"D",0,0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Erzgebirge Aue","Munich 1860",1,1,"D",0,0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Freiburg","Wehen",0,2,"A",0,2,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Hoffenheim","Greuther Furth",5,0,"H",1,0,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Kaiserslautern","FC Koln",3,0,"H",0,0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Mainz","St Pauli",5,1,"H",3,0,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Osnabruck","Offenbach",3,0,"H",1,0,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D2","18/05/08","Paderborn","M'gladbach",2,3,"A",2,1,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","15/08/08","Bayern Munich","Hamburg",2,2,"D",2,1,"H",0,16,13,3,3,0,0,2,2,16,26,0,0,1,4,0,0
"D1","16/08/08","Bielefeld","Werder Bremen",2,2,"D",0,0,"D",0,13,17,5,5,0,0,4,4,18,13,0,0,2,2,0,0
"D1","16/08/08","Cottbus","Hoffenheim",0,3,"A",0,1,"A",0,14,17,1,8,0,0,4,2,21,32,0,0,2,2,0,0
"D1","16/08/08","Karlsruhe","Bochum",1,0,"H",1,0,"H",0,16,12,3,1,0,0,1,4,20,22,0,0,2,4,0,0
"D1","16/08/08","Leverkusen","Dortmund",2,3,"A",1,2,"A",0,19,11,9,4,0,0,7,3,13,20,0,0,3,2,0,0
"D1","16/08/08","Schalke 04","Hannover",3,0,"H",2,0,"H",0,11,11,5,4,0,0,6,7,19,17,0,0,1,2,0,0
"D1","16/08/08","Wolfsburg","FC Koln",2,1,"H",0,1,"A",0,17,4,9,2,0,0,10,3,10,13,0,0,0,2,0,0
"D1","17/08/08","Ein Frankfurt","Hertha",0,2,"A",0,1,"A",0,18,5,1,4,0,0,11,2,7,19,0,0,0,1,0,0
"D1","17/08/08","M'gladbach","Stuttgart",1,3,"A",0,3,"A",0,14,20,6,6,0,0,4,3,20,15,0,0,3,2,0,0
"D1","22/08/08","Hannover","Cottbus",0,0,"D",0,0,"D",0,13,6,6,4,0,0,6,1,17,25,0,0,4,3,0,1
"D1","23/08/08","Dortmund","Bayern Munich",1,1,"D",1,0,"H",0,16,16,6,3,0,0,6,14,24,17,0,0,2,3,0,1
"D1","23/08/08","Hamburg","Karlsruhe",2,1,"H",1,0,"H",0,12,10,3,5,0,0,6,6,17,18,0,0,2,3,0,0
"D1","23/08/08","Hertha","Bielefeld",1,1,"D",1,1,"D",0,27,6,5,2,0,0,11,3,8,19,0,0,1,3,0,0
"D1","23/08/08","Hoffenheim","M'gladbach",1,0,"H",1,0,"H",0,24,7,10,2,0,0,11,2,17,27,0,0,1,4,0,0
"D1","23/08/08","Stuttgart","Leverkusen",0,2,"A",0,1,"A",0,9,16,1,7,0,0,3,7,10,23,0,0,1,4,0,0
"D1","23/08/08","Werder Bremen","Schalke 04",1,1,"D",0,0,"D",0,15,14,7,5,0,0,5,6,17,12,0,0,0,1,0,0
"D1","24/08/08","Bochum","Wolfsburg",2,2,"D",1,0,"H",0,9,18,3,6,0,0,3,6,22,22,0,0,2,5,0,0
"D1","24/08/08","FC Koln","Ein Frankfurt",1,1,"D",1,0,"H",0,7,9,2,1,0,0,0,2,20,19,0,0,4,2,0,0
"D1","29/08/08","Karlsruhe","FC Koln",0,2,"A",0,0,"D",0,12,10,2,3,0,0,3,5,13,14,0,0,1,0,0,0
"D1","30/08/08","Bielefeld","Hamburg",2,4,"A",2,1,"H",0,14,19,7,5,0,0,4,4,13,21,0,0,2,2,0,0
"D1","30/08/08","Cottbus","Dortmund",0,1,"A",0,1,"A",0,13,15,1,4,0,0,3,4,20,15,0,0,1,1,0,0
"D1","30/08/08","Leverkusen","Hoffenheim",5,2,"H",3,1,"H",0,16,12,8,3,0,0,7,3,14,22,0,0,0,2,0,0
"D1","30/08/08","M'gladbach","Werder Bremen",3,2,"H",2,0,"H",0,13,25,6,14,0,0,5,7,16,14,0,0,2,4,0,0
"D1","30/08/08","Schalke 04","Bochum",1,0,"H",1,0,"H",0,20,10,6,2,0,0,7,9,11,27,0,0,0,1,0,1
"D1","30/08/08","Wolfsburg","Ein Frankfurt",2,2,"D",1,1,"D",0,15,14,4,4,0,0,6,4,28,20,0,0,2,2,0,0
"D1","31/08/08","Bayern Munich","Hertha",4,1,"H",1,0,"H",0,19,9,8,3,0,0,11,1,19,16,0,0,0,3,0,0
"D1","31/08/08","Stuttgart","Hannover",2,0,"H",2,0,"H",0,14,12,7,5,0,0,4,6,13,19,0,0,1,1,0,0
"D1","13/09/08","Dortmund","Schalke 04",3,3,"D",0,2,"A",0,17,9,6,4,0,0,5,0,21,19,0,0,3,1,0,2
"D1","13/09/08","FC Koln","Bayern Munich",0,3,"A",0,0,"D",0,7,11,2,4,0,0,3,5,13,19,0,0,1,0,0,0
"D1","13/09/08","Hamburg","Leverkusen",3,2,"H",1,2,"A",0,16,11,5,2,0,0,13,2,11,20,0,0,2,1,0,1
"D1","13/09/08","Hertha","Wolfsburg",2,2,"D",0,1,"A",0,13,13,5,5,0,0,4,5,17,17,0,0,2,0,0,0
"D1","13/09/08","Hoffenheim","Stuttgart",0,0,"D",0,0,"D",0,18,16,6,4,0,0,7,3,16,24,0,0,4,4,0,0
"D1","13/09/08","Werder Bremen","Cottbus",3,0,"H",0,0,"D",0,25,6,8,2,0,0,8,2,17,31,0,0,0,2,0,0
"D1","14/09/08","Bochum","Bielefeld",2,0,"H",2,0,"H",0,18,11,6,2,0,0,5,5,22,16,0,0,2,0,0,0
"D1","14/09/08","Hannover","M'gladbach",5,1,"H",2,0,"H",0,15,9,7,5,0,0,5,3,16,16,0,0,3,4,0,0
"D1","19/09/08","Leverkusen","Hannover",4,0,"H",2,0,"H",0,20,4,12,0,0,0,8,1,17,12,0,0,0,3,0,0
"D1","20/09/08","Bayern Munich","Werder Bremen",2,5,"A",0,2,"A",0,22,10,7,5,0,0,8,2,18,17,0,0,1,2,0,0
"D1","20/09/08","Bielefeld","FC Koln",2,0,"H",0,0,"D",0,14,9,5,1,0,0,2,7,14,24,0,0,0,3,0,0
"D1","20/09/08","Cottbus","Bochum",1,1,"D",1,0,"H",0,8,14,4,7,0,0,8,8,22,26,0,0,2,4,0,0
"D1","20/09/08","M'gladbach","Hertha",0,1,"A",0,1,"A",0,15,11,4,4,0,0,12,2,12,20,0,0,0,2,0,0
"D1","20/09/08","Schalke 04","Ein Frankfurt",1,0,"H",1,0,"H",0,22,8,6,3,0,0,11,3,17,17,0,0,0,3,0,1
"D1","21/09/08","Hoffenheim","Dortmund",4,1,"H",2,0,"H",0,18,10,10,3,0,0,1,7,15,23,0,0,0,1,0,0
"D1","21/09/08","Stuttgart","Karlsruhe",3,1,"H",1,1,"D",0,15,8,7,1,0,0,2,6,18,19,0,0,2,3,0,0
"D1","21/09/08","Wolfsburg","Hamburg",3,0,"H",3,0,"H",0,6,11,4,1,0,0,2,5,20,23,0,0,2,3,0,0
"D1","26/09/08","FC Koln","Schalke 04",1,0,"H",1,0,"H",0,19,6,7,0,0,0,6,6,15,17,0,0,2,3,0,0
"D1","27/09/08","Bochum","Leverkusen",2,3,"A",0,2,"A",0,25,17,12,8,0,0,13,1,20,16,0,0,3,0,1,0
"D1","27/09/08","Dortmund","Stuttgart",3,0,"H",2,0,"H",0,14,19,6,4,0,0,0,11,15,12,0,0,1,3,0,0
"D1","27/09/08","Hamburg","M'gladbach",1,0,"H",1,0,"H",0,10,5,3,0,0,0,5,0,14,22,0,0,1,2,0,0
"D1","27/09/08","Hannover","Bayern Munich",1,0,"H",1,0,"H",0,9,13,4,2,0,0,4,4,27,20,0,0,0,1,0,0
"D1","27/09/08","Hertha","Cottbus",0,1,"A",0,1,"A",0,19,9,8,4,0,0,7,2,18,21,0,0,1,3,0,0
"D1","27/09/08","Werder Bremen","Hoffenheim",5,4,"H",4,2,"H",0,15,21,7,7,0,0,5,7,23,19,0,0,0,1,1,0
"D1","28/09/08","Ein Frankfurt","Bielefeld",1,1,"D",0,1,"A",0,18,6,9,2,0,0,9,2,19,14,0,0,3,1,0,0
"D1","28/09/08","Karlsruhe","Wolfsburg",2,1,"H",0,0,"D",0,9,19,2,5,0,0,4,8,20,17,0,0,2,1,0,1
"D1","03/10/08","Bielefeld","Karlsruhe",1,2,"A",0,1,"A",0,14,14,4,8,0,0,4,9,17,18,0,0,2,2,0,0
"D1","04/10/08","Bayern Munich","Bochum",3,3,"D",2,1,"H",0,22,11,8,7,0,0,11,7,13,18,0,0,2,3,0,0
"D1","04/10/08","Hoffenheim","Ein Frankfurt",2,1,"H",0,0,"D",0,15,10,6,5,0,0,7,5,23,26,0,0,1,3,0,0
"D1","04/10/08","Leverkusen","Hertha",0,1,"A",0,0,"D",0,27,6,13,3,0,0,12,5,13,18,0,0,1,2,0,0
"D1","04/10/08","M'gladbach","FC Koln",1,2,"A",1,1,"D",0,13,21,4,7,0,0,3,9,24,14,0,0,3,1,0,0
"D1","04/10/08","Stuttgart","Werder Bremen",4,1,"H",2,0,"H",0,20,14,7,3,0,0,6,6,12,21,0,0,3,4,0,0
"D1","05/10/08","Cottbus","Hamburg",1,2,"A",0,0,"D",0,9,25,4,9,0,0,3,9,20,14,0,0,2,3,0,0
"D1","05/10/08","Dortmund","Hannover",1,1,"D",1,1,"D",0,16,11,5,1,0,0,7,5,9,17,0,0,2,1,0,0
"D1","05/10/08","Schalke 04","Wolfsburg",2,2,"D",1,0,"H",0,17,12,8,4,0,0,7,5,16,13,0,0,4,2,0,1
"D1","17/10/08","Bochum","M'gladbach",2,2,"D",0,1,"A",0,15,9,5,4,0,0,7,4,17,16,0,0,4,3,0,0
"D1","18/10/08","Ein Frankfurt","Leverkusen",0,2,"A",0,1,"A",0,13,14,3,7,0,0,6,3,20,23,0,0,2,5,0,0
"D1","18/10/08","FC Koln","Cottbus",1,0,"H",1,0,"H",0,26,6,8,1,0,0,9,2,19,19,0,0,2,2,0,1
"D1","18/10/08","Hannover","Hoffenheim",2,5,"A",0,1,"A",0,11,20,4,9,0,0,5,7,19,20,0,0,1,2,1,0
"D1","18/10/08","Hertha","Stuttgart",2,1,"H",1,0,"H",0,14,17,5,4,0,0,3,6,17,11,0,0,2,1,0,0
"D1","18/10/08","Karlsruhe","Bayern Munich",0,1,"A",0,0,"D",0,9,16,2,5,0,0,3,7,21,18,0,0,3,2,0,0
"D1","18/10/08","Werder Bremen","Dortmund",3,3,"D",0,0,"D",0,20,9,5,4,0,0,10,3,17,19,0,0,3,2,0,0
"D1","18/10/08","Wolfsburg","Bielefeld",4,1,"H",2,0,"H",0,16,8,7,4,0,0,10,2,15,12,0,0,0,2,0,0
"D1","19/10/08","Hamburg","Schalke 04",1,1,"D",1,0,"H",0,13,8,5,4,0,0,2,3,26,20,0,0,3,2,0,0
"D1","22/10/08","Ein Frankfurt","Karlsruhe",2,1,"H",0,0,"D",0,13,10,3,3,0,0,8,5,17,14,0,0,3,1,0,0
"D1","24/10/08","Leverkusen","FC Koln",2,0,"H",0,0,"D",0,11,13,5,3,0,0,4,3,22,19,0,0,1,5,0,0
"D1","25/10/08","Bayern Munich","Wolfsburg",4,2,"H",1,2,"A",0,19,13,7,5,0,0,2,3,18,24,0,0,3,2,0,0
"D1","25/10/08","Cottbus","Ein Frankfurt",2,3,"A",2,1,"H",0,14,16,4,8,0,0,2,4,19,20,0,0,1,3,0,0
"D1","25/10/08","Hannover","Werder Bremen",1,1,"D",1,1,"D",0,19,13,7,5,0,0,10,8,18,13,0,0,3,3,0,0
"D1","25/10/08","M'gladbach","Karlsruhe",1,0,"H",0,0,"D",0,12,17,2,2,0,0,3,12,24,11,0,0,2,0,0,0
"D1","25/10/08","Schalke 04","Bielefeld",0,0,"D",0,0,"D",0,20,7,7,2,0,0,8,1,16,23,0,0,1,2,0,1
"D1","26/10/08","Dortmund","Hertha",1,1,"D",0,1,"A",0,24,15,7,5,0,0,10,5,15,16,0,0,2,3,0,0
"D1","26/10/08","Hoffenheim","Hamburg",3,0,"H",3,0,"H",0,23,13,10,0,0,0,6,4,30,24,0,0,1,4,0,0
"D1","26/10/08","Stuttgart","Bochum",2,0,"H",0,0,"D",0,14,8,5,3,0,0,4,5,18,26,0,0,3,3,0,0
"D1","28/10/08","Bielefeld","Cottbus",1,1,"D",0,1,"A",0,19,8,3,2,0,0,11,0,16,24,0,0,5,2,0,1
"D1","28/10/08","Karlsruhe","Schalke 04",0,3,"A",0,2,"A",0,11,20,6,10,0,0,7,9,10,16,0,0,1,2,1,0
"D1","28/10/08","Werder Bremen","Leverkusen",0,2,"A",0,0,"D",0,13,15,2,5,0,0,6,5,15,15,0,0,1,0,0,0
"D1","28/10/08","Wolfsburg","M'gladbach",3,0,"H",1,0,"H",0,21,12,6,2,0,0,11,2,17,22,0,0,1,5,0,0
"D1","29/10/08","Bochum","Hoffenheim",1,3,"A",1,0,"H",0,9,10,6,7,0,0,6,7,31,15,0,0,3,2,1,0
"D1","29/10/08","Ein Frankfurt","Bayern Munich",1,2,"A",0,0,"D",0,11,15,1,6,0,0,5,2,14,15,0,0,3,6,0,0
"D1","29/10/08","FC Koln","Dortmund",0,1,"A",0,0,"D",0,7,20,1,7,0,0,3,5,11,11,0,0,2,2,0,0
"D1","29/10/08","Hamburg","Stuttgart",2,0,"H",1,0,"H",0,12,22,5,5,0,0,4,4,16,19,0,0,1,3,0,0
"D1","29/10/08","Hertha","Hannover",3,0,"H",0,0,"D",0,15,20,8,3,0,0,5,4,14,13,0,0,3,0,0,0
"D1","31/10/08","Leverkusen","Wolfsburg",2,0,"H",0,0,"D",0,18,8,6,1,0,0,9,4,15,13,0,0,0,1,0,0
"D1","01/11/08","Bayern Munich","Bielefeld",3,1,"H",1,1,"D",0,35,2,12,1,0,0,20,0,14,19,0,0,1,5,0,1
"D1","01/11/08","Cottbus","Schalke 04",0,2,"A",0,0,"D",0,12,10,3,3,0,0,2,2,22,12,0,0,2,3,0,1
"D1","01/11/08","Hannover","Hamburg",3,0,"H",2,0,"H",0,9,22,6,5,0,0,4,11,21,13,0,0,1,1,0,0
"D1","01/11/08","Hoffenheim","Karlsruhe",4,1,"H",1,1,"D",0,30,10,12,3,0,0,6,2,22,29,0,0,2,3,0,0
"D1","01/11/08","Stuttgart","FC Koln",1,3,"A",0,1,"A",0,16,9,6,5,0,0,9,3,13,11,0,0,1,5,0,0
"D1","01/11/08","Werder Bremen","Hertha",5,1,"H",3,0,"H",0,21,6,11,3,0,0,3,3,18,13,0,0,2,0,0,0
"D1","02/11/08","Dortmund","Bochum",1,1,"D",1,1,"D",0,14,10,3,5,0,0,5,6,14,23,0,0,1,3,0,0
"D1","02/11/08","M'gladbach","Ein Frankfurt",1,2,"A",1,1,"D",0,12,8,2,4,0,0,7,3,22,23,0,0,0,0,0,0
"D1","07/11/08","FC Koln","Hannover",2,1,"H",1,1,"D",0,12,10,7,2,0,0,10,3,18,19,0,0,3,2,0,1
"D1","08/11/08","Bielefeld","M'gladbach",0,2,"A",0,1,"A",0,18,13,3,5,0,0,8,7,21,34,0,0,2,2,0,0
"D1","08/11/08","Bochum","Werder Bremen",0,0,"D",0,0,"D",0,16,21,2,8,0,0,5,3,22,16,0,0,1,1,0,1
"D1","08/11/08","Hamburg","Dortmund",2,1,"H",2,0,"H",0,7,15,2,6,0,0,2,4,14,18,0,0,2,2,0,1
"D1","08/11/08","Karlsruhe","Leverkusen",3,3,"D",1,3,"A",0,13,13,5,6,0,0,6,5,13,21,0,0,1,3,0,0
"D1","08/11/08","Wolfsburg","Cottbus",3,0,"H",1,0,"H",0,14,14,7,3,0,0,3,4,17,16,0,0,0,2,0,0
"D1","09/11/08","Ein Frankfurt","Stuttgart",2,2,"D",1,0,"H",0,11,25,6,8,0,0,4,7,20,23,0,0,4,4,0,0
"D1","09/11/08","Hertha","Hoffenheim",1,0,"H",0,0,"D",0,16,14,4,0,0,0,4,11,17,22,0,0,2,3,0,0
"D1","09/11/08","Schalke 04","Bayern Munich",1,2,"A",1,2,"A",0,10,7,4,3,0,0,18,1,19,19,0,0,2,4,0,0
"D1","14/11/08","Hannover","Bochum",1,1,"D",0,0,"D",0,11,18,4,6,0,0,5,14,17,22,0,0,1,5,0,0
"D1","15/11/08","Cottbus","Karlsruhe",1,0,"H",0,0,"D",0,15,20,3,6,0,0,4,7,20,18,0,0,0,1,0,0
"D1","15/11/08","Dortmund","Ein Frankfurt",4,0,"H",3,0,"H",0,28,13,11,4,0,0,7,6,12,11,0,0,0,0,0,0
"D1","15/11/08","Hertha","Hamburg",2,1,"H",0,1,"A",0,10,14,4,5,0,0,2,6,16,20,0,0,4,3,0,0
"D1","15/11/08","Hoffenheim","Wolfsburg",3,2,"H",2,2,"D",0,14,8,6,4,0,0,8,2,23,34,0,0,3,1,0,0
"D1","15/11/08","Leverkusen","Schalke 04",2,1,"H",2,0,"H",0,15,11,7,1,0,0,6,7,11,19,0,0,1,3,1,0
"D1","15/11/08","M'gladbach","Bayern Munich",2,2,"D",0,1,"A",0,11,11,2,3,0,0,6,3,20,15,0,0,1,3,0,0
"D1","15/11/08","Stuttgart","Bielefeld",0,0,"D",0,0,"D",0,17,15,6,6,0,0,8,4,23,22,0,0,1,2,0,0
"D1","16/11/08","Werder Bremen","FC Koln",3,1,"H",2,0,"H",0,18,7,6,2,0,0,6,3,18,19,0,0,1,4,0,0
"D1","21/11/08","Karlsruhe","Dortmund",0,1,"A",0,1,"A",0,19,14,8,6,0,0,7,4,9,15,0,0,1,0,0,0
"D1","22/11/08","Bayern Munich","Cottbus",4,1,"H",2,1,"H",0,35,8,14,4,0,0,9,1,13,12,0,0,0,0,0,0
"D1","22/11/08","Bielefeld","Leverkusen",2,1,"H",0,0,"D",0,12,12,6,5,0,0,4,10,15,14,0,0,2,1,0,1
"D1","22/11/08","Bochum","Hertha",2,3,"A",0,3,"A",0,23,10,7,5,0,0,12,7,14,22,0,0,1,1,0,0
"D1","22/11/08","Ein Frankfurt","Hannover",4,0,"H",2,0,"H",0,12,10,5,4,0,0,3,5,20,13,0,0,2,0,0,0
"D1","22/11/08","FC Koln","Hoffenheim",1,3,"A",0,1,"A",0,11,13,5,5,0,0,3,6,17,24,0,0,3,3,1,1
"D1","22/11/08","Schalke 04","M'gladbach",3,1,"H",3,1,"H",0,13,9,4,3,0,0,5,5,18,20,0,0,1,3,0,0
"D1","22/11/08","Wolfsburg","Stuttgart",4,1,"H",0,1,"A",0,25,13,9,1,0,0,7,4,26,25,0,0,4,2,0,0
"D1","23/11/08","Hamburg","Werder Bremen",2,1,"H",1,1,"D",0,13,17,6,7,0,0,3,6,20,21,0,0,3,2,0,0
"D1","28/11/08","Hertha","FC Koln",2,1,"H",1,1,"D",0,16,15,9,4,0,0,8,4,19,19,0,0,0,1,0,0
"D1","29/11/08","Hannover","Karlsruhe",3,2,"H",3,0,"H",0,9,18,5,5,0,0,3,9,18,16,0,0,0,2,0,0
"D1","29/11/08","Hoffenheim","Bielefeld",3,0,"H",2,0,"H",0,19,8,6,3,0,0,9,3,20,20,0,0,1,2,0,0
"D1","29/11/08","Leverkusen","Bayern Munich",0,2,"A",0,0,"D",0,15,14,4,6,0,0,7,8,19,13,0,0,2,2,0,0
"D1","29/11/08","M'gladbach","Cottbus",1,3,"A",0,1,"A",0,18,11,6,6,0,0,6,5,24,31,0,0,3,5,0,0
"D1","29/11/08","Werder Bremen","Ein Frankfurt",5,0,"H",3,0,"H",0,19,15,8,1,0,0,8,4,12,21,0,0,1,2,0,0
"D1","30/11/08","Bochum","Hamburg",1,1,"D",1,0,"H",0,14,23,5,5,0,0,5,8,25,15,0,0,3,0,0,0
"D1","30/11/08","Dortmund","Wolfsburg",0,0,"D",0,0,"D",0,6,13,1,3,0,0,3,8,10,10,0,0,2,2,0,0
"D1","30/11/08","Stuttgart","Schalke 04",2,0,"H",0,0,"D",0,11,7,5,3,0,0,6,1,20,15,0,0,1,2,0,0
"D1","05/12/08","Bayern Munich","Hoffenheim",2,1,"H",0,0,"D",0,15,13,2,6,0,0,3,4,22,29,0,0,3,3,0,0
"D1","06/12/08","Bielefeld","Dortmund",0,0,"D",0,0,"D",0,13,13,2,5,0,0,8,2,12,14,0,0,1,3,0,0
"D1","06/12/08","Cottbus","Stuttgart",0,3,"A",0,1,"A",0,16,18,3,10,0,0,9,2,19,25,0,0,3,2,0,0
"D1","06/12/08","Ein Frankfurt","Bochum",4,0,"H",2,0,"H",0,21,6,8,2,0,0,5,3,15,15,0,0,2,3,0,1
"D1","06/12/08","Karlsruhe","Werder Bremen",1,0,"H",0,0,"D",0,16,15,2,4,0,0,5,5,22,23,0,0,3,1,0,1
"D1","06/12/08","M'gladbach","Leverkusen",1,3,"A",0,2,"A",0,19,19,10,9,0,0,6,3,20,18,0,0,3,1,0,0
"D1","06/12/08","Schalke 04","Hertha",1,0,"H",0,0,"D",0,18,5,5,1,0,0,7,1,22,15,0,0,1,3,0,0
"D1","07/12/08","FC Koln","Hamburg",1,2,"A",0,2,"A",0,13,13,8,4,0,0,9,5,11,11,0,0,1,2,0,0
"D1","07/12/08","Wolfsburg","Hannover",2,1,"H",1,0,"H",0,13,11,5,3,0,0,8,3,15,19,0,0,2,2,0,1
"D1","12/12/08","Dortmund","M'gladbach",2,1,"H",1,0,"H",0,9,8,4,2,0,0,4,4,18,30,0,0,2,2,1,0
"D1","13/12/08","Bochum","FC Koln",1,2,"A",0,1,"A",0,18,10,6,2,0,0,9,5,15,17,0,0,1,0,0,2
"D1","13/12/08","Hamburg","Ein Frankfurt",1,0,"H",0,0,"D",0,18,8,3,2,0,0,8,5,19,14,0,0,1,2,0,0
"D1","13/12/08","Hannover","Bielefeld",1,1,"D",1,0,"H",0,7,10,4,1,0,0,4,6,18,17,0,0,1,1,0,0
"D1","13/12/08","Hertha","Karlsruhe",4,0,"H",1,0,"H",0,12,23,8,7,0,0,3,7,13,17,0,0,2,0,0,0
"D1","13/12/08","Leverkusen","Cottbus",1,1,"D",0,0,"D",0,20,5,6,2,0,0,5,3,15,17,0,0,0,1,0,0
"D1","13/12/08","Stuttgart","Bayern Munich",2,2,"D",1,0,"H",0,25,7,3,5,0,0,5,1,21,22,0,0,2,3,0,1
"D1","13/12/08","Werder Bremen","Wolfsburg",2,1,"H",1,1,"D",0,18,9,3,1,0,0,7,3,9,14,0,0,1,1,0,0
"D1","14/12/08","Hoffenheim","Schalke 04",1,1,"D",0,1,"A",0,20,5,5,2,0,0,11,4,16,26,0,0,2,3,0,2
"D1","30/01/09","Hamburg","Bayern Munich",1,0,"H",1,0,"H",0,15,21,7,7,0,0,5,7,23,14,0,0,4,2,0,0
"D1","31/01/09","Dortmund","Leverkusen",1,1,"D",1,0,"H",0,7,24,4,3,0,0,4,3,22,21,0,0,1,1,0,0
"D1","31/01/09","FC Koln","Wolfsburg",1,1,"D",1,0,"H",0,12,13,2,5,0,0,5,14,17,24,0,0,4,2,0,0
"D1","31/01/09","Hannover","Schalke 04",1,0,"H",1,0,"H",0,9,22,5,5,0,0,5,7,19,18,0,0,2,0,0,0
"D1","31/01/09","Hertha","Ein Frankfurt",2,1,"H",1,0,"H",0,11,17,6,6,0,0,4,5,20,18,0,0,3,1,0,0
"D1","31/01/09","Hoffenheim","Cottbus",2,0,"H",1,0,"H",0,21,5,6,0,0,0,7,1,23,18,0,0,4,2,0,0
"D1","31/01/09","Stuttgart","M'gladbach",2,0,"H",0,0,"D",0,14,10,9,1,0,0,7,4,20,24,0,0,2,0,0,0
"D1","01/02/09","Bochum","Karlsruhe",2,0,"H",1,0,"H",0,11,16,6,3,0,0,2,8,25,27,0,0,2,3,0,0
"D1","01/02/09","Werder Bremen","Bielefeld",1,2,"A",1,1,"D",0,21,5,5,2,0,0,14,1,15,15,0,0,2,2,0,0
"D1","06/02/09","Bielefeld","Hertha",1,1,"D",1,1,"D",0,16,5,7,3,0,0,7,2,16,15,0,0,2,1,0,0
"D1","07/02/09","Ein Frankfurt","FC Koln",2,2,"D",1,0,"H",0,18,13,7,3,0,0,6,5,14,20,0,0,2,2,1,0
"D1","07/02/09","Karlsruhe","Hamburg",3,2,"H",0,1,"A",0,13,17,4,5,0,0,2,5,32,20,0,0,3,4,1,1
"D1","07/02/09","Leverkusen","Stuttgart",2,4,"A",0,1,"A",0,18,14,3,5,0,0,10,3,16,19,0,0,1,4,1,0
"D1","07/02/09","M'gladbach","Hoffenheim",1,1,"D",1,0,"H",0,18,13,7,5,0,0,2,6,26,22,0,0,2,4,0,0
"D1","07/02/09","Schalke 04","Werder Bremen",1,0,"H",0,0,"D",0,6,16,1,4,0,0,6,12,21,24,0,0,3,1,0,0
"D1","07/02/09","Wolfsburg","Bochum",2,0,"H",1,0,"H",0,13,17,4,7,0,0,6,9,28,18,0,0,2,1,0,0
"D1","08/02/09","Bayern Munich","Dortmund",3,1,"H",1,1,"D",0,34,12,13,3,0,0,11,2,10,16,0,0,1,3,0,0
"D1","08/02/09","Cottbus","Hannover",3,1,"H",1,0,"H",0,9,10,3,3,0,0,7,7,20,18,0,0,2,2,0,1
"D1","13/02/09","Hoffenheim","Leverkusen",1,4,"A",1,3,"A",0,11,13,2,5,0,0,2,6,19,31,0,0,1,4,0,0
"D1","14/02/09","Bochum","Schalke 04",2,1,"H",1,1,"D",0,17,22,4,5,0,0,13,4,16,18,0,0,4,2,0,0
"D1","14/02/09","Ein Frankfurt","Wolfsburg",0,2,"A",0,1,"A",0,7,11,1,4,0,0,1,9,25,19,0,0,4,1,0,0
"D1","14/02/09","FC Koln","Karlsruhe",0,0,"D",0,0,"D",0,14,10,2,6,0,0,8,3,18,25,0,0,2,2,0,0
"D1","14/02/09","Hannover","Stuttgart",3,3,"D",2,2,"D",0,18,10,8,5,0,0,9,2,10,21,0,0,3,3,0,0
"D1","14/02/09","Hertha","Bayern Munich",2,1,"H",1,0,"H",0,8,16,3,6,0,0,2,6,24,10,0,0,2,0,0,0
"D1","14/02/09","Werder Bremen","M'gladbach",1,1,"D",0,0,"D",0,35,6,13,2,0,0,19,2,17,20,0,0,2,1,0,0
"D1","15/02/09","Dortmund","Cottbus",1,1,"D",1,1,"D",0,19,13,3,6,0,0,9,3,11,14,0,0,2,2,1,0
"D1","15/02/09","Hamburg","Bielefeld",2,0,"H",1,0,"H",0,20,12,7,6,0,0,9,5,19,14,0,0,1,0,0,0
"D1","20/02/09","Schalke 04","Dortmund",1,1,"D",1,0,"H",0,10,7,2,2,0,0,10,1,10,24,0,0,1,4,0,0
